iteration,val_loss
407,2.109139074912163
408,2.1035295465498898
409,2.1094329361034734
410,2.1086800907757373
411,2.0984195413833
412,2.09777043316872
413,2.0895725046425397
414,2.084687287076811
415,2.078198971577174
416,2.0758007876937854
417,2.0757451548364743
418,2.0754177838424366
419,2.0672772858139323
420,2.057990245292291
421,2.053660352577505
422,2.0456715803133907
423,2.048098254425545
424,2.04668122230187
425,2.044764762441508
426,2.0404854521412257
427,2.0361671723733377
428,2.035073068928193
429,2.033656036411339
430,2.035204460416347
431,2.037157991599286
432,2.0302427621334287
433,2.0377274507022127
434,2.036226639584274
435,2.027707769315734
436,2.0249545502486517
437,2.0150981416259053
438,2.011197102068027
439,2.0061540371709454
440,2.004250208318926
441,2.0022757591916562
442,1.9993914274021212
443,1.992766952256946
444,1.9857719169956338
445,1.9803340284928932
446,1.9703473913365241
447,1.9728633365043522
448,1.9719938189636186
449,1.968988225812957
450,1.9664259460469187
451,1.965778251426893
452,1.965380076012777
453,1.9628831209786435
454,1.962087894844806
455,1.9697003578672692
456,1.9617295261662284
457,1.9687319119819824
458,1.966788636482997
459,1.9576727788411972
460,1.9539878481609985
461,1.9439369010767764
462,1.9419249945869255
463,1.936677810807124
464,1.9356618581470049
465,1.9324054110339441
466,1.9291151469926597
467,1.9207122230623794
468,1.9146249488562397
469,1.9102672207975617
470,1.9008168065418318
471,1.9050623489436962
472,1.9040982941623845
473,1.9021638195346025
474,1.8971052666272417
475,1.8964340130098027
476,1.8961519155319293
477,1.8939912182787986
478,1.8916686780728313
479,1.8968103404637082
480,1.8879364545106663
481,1.8965459693808089
482,1.8952721356488318
483,1.885155435710826
484,1.8824839216563887
485,1.872097998723001
486,1.86915880067541
487,1.864968352501497
488,1.8644787886509742
489,1.8641335324343387
490,1.860940773028423
491,1.853575649718376
492,1.8452573985950367
493,1.8412034561050103
494,1.8330559299961624
495,1.8373038567223376
496,1.8375592765455275
497,1.834935331169128
498,1.829264250173102
499,1.8280647749749912
500,1.829636241189861
501,1.8265177577802791
502,1.826239582950683
503,1.828719117998789
504,1.8234485491540193
505,1.8311791446140462
506,1.8324412153422087
507,1.823452218295391
508,1.824767025224692
509,1.8155605640316335
510,1.814476699329997
511,1.8091244763542258
512,1.8112126620847975
513,1.8122983775035209
514,1.8110595345118035
515,1.8033730119588873
516,1.7959661080314606
517,1.7940296512951335
518,1.7876784785330333
519,1.7928460137778688
520,1.79044170908127
521,1.7897326129657039
522,1.7875707556264968
523,1.787532168175349
524,1.7899619243005633
525,1.7870292166069346
526,1.788819738403217
527,1.7952290760914866
528,1.7877038846357618
529,1.7952976789028912
530,1.7940308200282489
531,1.7852178996212538
532,1.7831725466301735
533,1.7731746231476713
534,1.770982275074113
535,1.7647585611333623
536,1.7654539801645839
537,1.7648614596580445
538,1.7638188573137397
539,1.7567014629604294
540,1.7482772541781115
541,1.744669053303185
542,1.7366883814618899
543,1.7412500756492981
544,1.7371231408268946
545,1.7353563206843412
546,1.731652796639724
547,1.7313561051293145
548,1.7325170313489542
549,1.7298713270611423
550,1.7305434211059818
551,1.736980671130939
552,1.7297641090636047
553,1.738656021402925
554,1.7376603509651631
555,1.7300989307782781
556,1.7282204499859832
557,1.7188566513412162
558,1.7177914347488825
559,1.713170761976254
560,1.7133059684827925
561,1.7133424990393857
562,1.7134794873595935
563,1.7073032042321976
564,1.7004241888973985
565,1.698086862954493
566,1.6903328529740262
567,1.6940994819872643
568,1.6920055960753406
569,1.6895797828122072
570,1.685800974755827
571,1.68522720888561
572,1.6867255443738303
573,1.6844220840537831
574,1.6848068365305602
575,1.6943256915477383
576,1.6877024899296362
577,1.6956921440576522
578,1.696504412667394
579,1.6896923390255345
580,1.6892124422888815
581,1.6808353348905716
582,1.6795713807203707
583,1.6760280774881906
584,1.6782739623835976
585,1.679451476408193
586,1.6788746994218344
587,1.6728271351041217
588,1.6660067913118
589,1.6656990554941138
590,1.658121304423575
591,1.6629916701009413
592,1.6615021210764662
593,1.6603435069905783
594,1.6572496667828085
595,1.657655405591987
596,1.6597798504442973
597,1.656481786288724
598,1.6572195805774785
599,1.6691643843542332
600,1.6613529067484851
601,1.6699413222229766
602,1.6701945308809527
603,1.6625290508929464
604,1.6617741460179207
605,1.6527662507760943
606,1.6518984002039474
607,1.6477643790149579
608,1.6489795552635906
609,1.6502671760742635
610,1.649367787096401
611,1.6432564209262652
612,1.6365557437282523
613,1.635694716284715
614,1.6283440183589957
615,1.6339177548997879
616,1.6319518966022035
617,1.6302435167485043
618,1.626858003754105
619,1.6270002589448644
620,1.62851672478964
621,1.626321052663278
622,1.6273959050064613
623,1.6353722531688242
624,1.628102880761931
625,1.636944412233064
626,1.6376260936503826
627,1.630692308362001
628,1.6300091046379788
629,1.6212136492691749
630,1.6210891925302506
631,1.6170730039792598
632,1.618311666969372
633,1.6201509898123352
634,1.6198719497896878
635,1.6141735715119323
636,1.6077819121513264
637,1.6070992150137215
638,1.6002591971452764
639,1.6065556012700144
640,1.6051625321034437
641,1.6034160135771702
642,1.599816060295562
643,1.600218862705564
644,1.6019983328691598
645,1.5999344364740058
646,1.601454246503557
647,1.609658661813624
648,1.6025225825523792
649,1.6109926059043844
650,1.612081939022149
651,1.605196215083486
652,1.6048940098837974
653,1.5967500509031756
654,1.597223486077699
655,1.5931548117320897
656,1.5947506949879935
657,1.5966557188223762
658,1.5971204595417894
659,1.5918777851346588
660,1.5856008130786838
661,1.585016203458997
662,1.5781447368323278
663,1.5846396249070156
664,1.5834040101471276
665,1.582426145559999
666,1.5792252580925181
667,1.580001612917153
668,1.5823845784315802
669,1.5805956119517708
670,1.5825412293000654
671,1.5901465269509734
672,1.5834992611635355
673,1.592500316012817
674,1.5935726647192126
675,1.5868082272147137
676,1.5869542726159542
677,1.57904659344129
678,1.579774355307185
679,1.575759022571888
680,1.5775992160215486
681,1.5794818225643505
682,1.5803929976630868
683,1.5756210823738053
684,1.569742192752404
685,1.5691612235395074
686,1.5623563875739783
687,1.5690674135189089
688,1.5682443716777674
689,1.5673924815960338
690,1.5645010694338006
691,1.565679363215267
692,1.567872900767552
693,1.5664171368179312
694,1.5682352102895702
695,1.5754517566744886
696,1.5691054516612064
697,1.5783504905724195
698,1.579531830343657
699,1.5732544497627474
700,1.5735352453845295
701,1.5660198422758371
702,1.5670608939484212
703,1.5635157037546343
704,1.5654588537764613
705,1.567781889870904
706,1.568654121653645
707,1.564108765178731
708,1.558572526753145
709,1.558377791191168
710,1.5519404014212457
711,1.558652311018295
712,1.557874872314854
713,1.5571542479126748
714,1.5542686911522787
715,1.5557252821440308
716,1.5585177050390637
717,1.557314429497366
718,1.5593136196618358
719,1.5672926119038393
720,1.566450094267125
721,1.5819267864923303
722,1.5878668242982614
723,1.588243243663439
724,1.5965438283043452
725,1.5935628644448336
726,1.5992915784617532
727,1.599231360747998
728,1.6065309538222945
729,1.6133859188418498
730,1.617671759037204
731,1.6184539051686488
732,1.6181018576508073
733,1.6217847532465268
734,1.619479305431157
735,1.6288673858265994
736,1.634499480742594
737,1.6400120171587682
738,1.6384117083888432
739,1.6409356188544348
740,1.6458673333703382
741,1.6493330968660462
742,1.6562877288427895
743,1.6580308421802838
744,1.6507928411449742
745,1.659801961711535
746,1.6596590249306857
747,1.6530074428396033
748,1.6528817331313872
749,1.6445091214839334
750,1.6455273207785417
751,1.6411359220813861
752,1.6432123459417536
753,1.6439184221844607
754,1.6436459043726088
755,1.6389164554716407
756,1.6336386759052253
757,1.6328831929057972
758,1.6263401940762228
759,1.632209151514078
760,1.6316491425221602
761,1.630502136608066
762,1.6279956671685631
763,1.6287679731019686
764,1.6301566088892738
765,1.6288078180572951
766,1.6310165084136525
767,1.6396230961305676
768,1.6314644957198292
769,1.640313874617004
770,1.6403722345095746
771,1.6330417544886304
772,1.6321403458438128
773,1.623841955633103
774,1.6242424807425808
775,1.6194241109202119
776,1.6204045930463729
777,1.6203706328599121
778,1.6201646009022557
779,1.6147406376928195
780,1.6096663165891796
781,1.6089077645517815
782,1.601676157223941
783,1.6071715502112467
784,1.605113105627037
785,1.6037412458099485
786,1.600378321186364
787,1.6008924366109116
788,1.602084376820418
789,1.6009603765684528
790,1.6028270487679221
791,1.6120154400470266
792,1.6052032062856163
793,1.6129385060936157
794,1.6149380255205696
795,1.6081509463395893
796,1.608684269935281
797,1.6000549214262785
798,1.601441517491968
799,1.5970513771936914
800,1.5997592833143957
801,1.601617485651517
802,1.6008007320639646
803,1.5954620154973265
804,1.5893175570846567
805,1.5883400814208684
806,1.5804440262259132
807,1.5865813992146394
808,1.5846845827664875
809,1.5841879859896293
810,1.5823781193921187
811,1.5828431626109425
812,1.58523178598469
813,1.5833887171524996
814,1.5849586648404157
815,1.5910416579690918
816,1.5839336133859436
817,1.5936588791048991
818,1.5946469724917522
819,1.5883248830103605
820,1.587559268881476
821,1.579600693184023
822,1.5802862872793502
823,1.575822532858879
824,1.5780220933760778
825,1.5787601377830796
826,1.5792281655869738
827,1.5741511822796097
828,1.5685253541885622
829,1.5678939208251894
830,1.5600564043849419
831,1.5653634719635225
832,1.5635315075146667
833,1.5616665212145564
834,1.5586477025191703
835,1.5591905254142044
836,1.5606114045683885
837,1.5589106519645448
838,1.5615900802619525
839,1.5689585807135225
840,1.5612511788729422
841,1.5697803484739667
842,1.5716997325788467
843,1.5650634299651027
844,1.5651796337327986
845,1.5568652089111394
846,1.5586640486746393
847,1.5546817436995368
848,1.5577801894334626
849,1.5598346129342489
850,1.560440594036102
851,1.5558237433846875
852,1.5498974643599182
853,1.5487246445439957
854,1.5409903862613326
855,1.5474602196392953
856,1.547409478971018
857,1.5457081250497768
858,1.543611244210882
859,1.545105061506343
860,1.547521706433583
861,1.547566274099038
862,1.549760495589005
863,1.5559890755327253
864,1.548464922566826
865,1.558272177516841
866,1.5605226142253767
867,1.5547135060994697
868,1.5540078868548948
869,1.5464059842128572
870,1.5476755068838988
871,1.5428650754427584
872,1.5448761163775342
873,1.5461112339614353
874,1.5464669281052994
875,1.5424487670955787
876,1.5364197975256124
877,1.5366773839982588
878,1.530663861264214
879,1.5375119889695172
880,1.5363677362408021
881,1.5351577221539916
882,1.5318970897015274
883,1.5332520554553621
884,1.5349881493438886
885,1.5336023845560278
886,1.5354766687783128
887,1.5446425642275796
888,1.5374555839343211
889,1.5465268573757711
890,1.5493903108838696
891,1.542427000640817
892,1.543073116246576
893,1.5353889461585188
894,1.5364982124627138
895,1.5324927678879654
896,1.535878008744368
897,1.5378491402115844
898,1.5391455588943244
899,1.533571397416819
900,1.5275607379026428
901,1.5282786610126844
902,1.5215537845237854
903,1.5293438559848869
904,1.5284889916041016
905,1.5285390905415035
906,1.526276418942868
907,1.5270196803402543
908,1.52872774322964
909,1.5263359190149905
910,1.5283803113808674
911,1.5388245441702197
912,1.5330692414897737
913,1.5426964529053107
914,1.5458533633390732
915,1.5392631283062235
916,1.54084432035562
917,1.5330394330099066
918,1.5330494779374417
919,1.5302811661392053
920,1.5343421287723793
921,1.5368259767536407
922,1.5366653406058064
923,1.5316730625403845
924,1.5263940676874432
925,1.526227094840742
926,1.520402686701596
927,1.528139829461167
928,1.5276143000763307
929,1.5276750359258107
930,1.5246192511365766
931,1.5262148835881373
932,1.5290534895298393
933,1.5267602739192419
934,1.5280187987076734
935,1.5368395286874201
